,Unnamed: 0,dist_code,district,month,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport,Mmm,quarter,fiscal_year,_merge
851,557,21_5,Mahabubabad,8/1/2021,1597.0,234.0,0.0,2.0,1460.0,147.0,10.0,64.0,152.0,1650.0,149.0,34.0,1778.0,55.0,1675.0,158.0,Aug,Q2,2021.0,both
852,605,14_1,Mahabubnagar,8/1/2021,3409.0,551.0,20.0,3.0,3079.0,453.0,37.0,141.0,273.0,3482.0,451.0,50.0,3798.0,185.0,3693.0,290.0,Aug,Q2,2021.0,both
853,653,19_3,Mancherial,8/1/2021,1724.0,201.0,10.0,4.0,1483.0,287.0,43.0,19.0,107.0,1593.0,315.0,31.0,1837.0,102.0,1791.0,148.0,Aug,Q2,2021.0,both
854,701,17_1,Medak,8/1/2021,1521.0,355.0,24.0,20.0,1319.0,266.0,27.0,161.0,147.0,1615.0,271.0,34.0,1821.0,99.0,1758.0,162.0,Aug,Q2,2021.0,both
855,749,15_2,Medchal_Malkajgiri,8/1/2021,18152.0,2370.0,448.0,227.0,13551.0,6297.0,2.0,25.0,1322.0,14770.0,5739.0,684.0,19100.0,2097.0,19950.0,1247.0,Aug,Q2,2021.0,both
856,798,14_3,Nagarkurnool,8/1/2021,1657.0,403.0,6.0,4.0,1496.0,203.0,14.0,161.0,196.0,1845.0,211.0,14.0,2018.0,52.0,1876.0,194.0,Aug,Q2,2021.0,both
857,846,23_1,Nalgonda,8/1/2021,3397.0,591.0,3.0,138.0,2946.0,567.0,151.0,143.0,322.0,3369.0,684.0,76.0,3988.0,141.0,3666.0,463.0,Aug,Q2,2021.0,both
858,895,19_2,Nirmal,8/1/2021,1650.0,257.0,26.0,12.0,1506.0,225.0,26.0,113.0,75.0,1683.0,225.0,37.0,1877.0,68.0,1850.0,95.0,Aug,Q2,2021.0,both
859,943,18_1,Nizamabad,8/1/2021,4529.0,504.0,126.0,8.0,4024.0,758.0,59.0,157.0,169.0,4328.0,739.0,100.0,4986.0,181.0,4959.0,208.0,Aug,Q2,2021.0,both
860,991,20_4,Peddapalli,8/1/2021,1800.0,264.0,20.0,2.0,1557.0,302.0,8.0,67.0,152.0,1740.0,306.0,40.0,2006.0,80.0,1930.0,156.0,Aug,Q2,2021.0,both
861,1039,20_3,Rajanna Sircilla,8/1/2021,1667.0,155.0,23.0,6.0,1520.0,185.0,10.0,61.0,75.0,1652.0,171.0,28.0,1753.0,98.0,1772.0,79.0,Aug,Q2,2021.0,both
862,1087,15_1,Rangareddy,8/1/2021,16192.0,2254.0,305.0,132.0,11208.0,6677.0,0.0,59.0,939.0,12064.0,6045.0,774.0,16619.0,2264.0,18029.0,854.0,Aug,Q2,2021.0,both
863,1135,17_2,Sangareddy,8/1/2021,4454.0,557.0,86.0,103.0,3430.0,1312.0,101.0,101.0,258.0,3767.0,1286.0,149.0,4787.0,415.0,4853.0,349.0,Aug,Q2,2021.0,both
864,1183,17_3,Siddipet,8/1/2021,2573.0,387.0,46.0,42.0,2295.0,401.0,22.0,188.0,144.0,2620.0,385.0,45.0,2914.0,136.0,2894.0,156.0,Aug,Q2,2021.0,both
865,1231,23_2,Suryapet,8/1/2021,2528.0,489.0,18.0,6.0,2267.0,345.0,28.0,148.0,253.0,2637.0,357.0,47.0,2912.0,129.0,2766.0,275.0,Aug,Q2,2021.0,both
866,1279,15_3,Vikarabad,8/1/2021,3121.0,470.0,27.0,11.0,2613.0,633.0,85.0,133.0,165.0,2899.0,655.0,75.0,3445.0,184.0,3402.0,227.0,Aug,Q2,2021.0,both
867,1327,14_4,Wanaparthy,8/1/2021,1291.0,219.0,12.0,4.0,1206.0,137.0,12.0,81.0,90.0,1373.0,131.0,22.0,1475.0,51.0,1432.0,94.0,Aug,Q2,2021.0,both
868,1375,21_2,Warangal,8/1/2021,4721.0,581.0,47.0,24.0,3992.0,939.0,29.0,146.0,267.0,4360.0,891.0,122.0,5101.0,272.0,5097.0,276.0,Aug,Q2,2021.0,both
869,1423,23_3,Yadadri Bhuvanagiri,8/1/2021,2199.0,374.0,13.0,56.0,1831.0,424.0,63.0,153.0,171.0,2138.0,456.0,48.0,2514.0,128.0,2418.0,224.0,Aug,Q2,2021.0,both
870,29,19_1,Adilabad,9/1/2021,862.0,155.0,36.0,10.0,798.0,117.0,24.0,8.0,116.0,911.0,140.0,12.0,1031.0,32.0,925.0,138.0,Sep,Q2,2021.0,both
871,77,22_2,Bhadradri Kothagudem,9/1/2021,1552.0,368.0,4.0,6.0,1296.0,316.0,52.0,119.0,147.0,1529.0,351.0,50.0,1852.0,78.0,1749.0,181.0,Sep,Q2,2021.0,both
872,126,16_1,Hyderabad,9/1/2021,17928.0,1546.0,551.0,660.0,15300.0,3985.0,577.0,2.0,821.0,15957.0,4165.0,559.0,18535.0,2150.0,19369.0,1316.0,Sep,Q2,2021.0,both
873,174,20_2,Jagtial,9/1/2021,1756.0,285.0,23.0,18.0,1589.0,199.0,27.0,147.0,120.0,1834.0,228.0,20.0,2023.0,59.0,1943.0,139.0,Sep,Q2,2021.0,both
874,222,21_3,Jangoan,9/1/2021,1154.0,269.0,4.0,6.0,1066.0,98.0,8.0,180.0,81.0,1317.0,95.0,21.0,1397.0,36.0,1352.0,81.0,Sep,Q2,2021.0,both
875,270,21_7,Jayashankar Bhupalpally,9/1/2021,1069.0,249.0,6.0,2.0,963.0,126.0,21.0,142.0,74.0,1165.0,145.0,16.0,1283.0,43.0,1235.0,91.0,Sep,Q2,2021.0,both
876,318,14_2,Jogulamba Gadwal,9/1/2021,808.0,125.0,2.0,0.0,741.0,75.0,7.0,53.0,59.0,849.0,76.0,10.0,893.0,42.0,869.0,66.0,Sep,Q2,2021.0,both
877,366,18_2,Kamareddy,9/1/2021,1638.0,232.0,4.0,18.0,1470.0,202.0,25.0,66.0,129.0,1635.0,223.0,34.0,1799.0,93.0,1744.0,148.0,Sep,Q2,2021.0,both
878,414,20_1,Karimnagar,9/1/2021,2317.0,350.0,68.0,9.0,2005.0,452.0,25.0,113.0,149.0,2246.0,442.0,56.0,2568.0,176.0,2574.0,170.0,Sep,Q2,2021.0,both
879,462,22_1,Khammam,9/1/2021,3141.0,549.0,4.0,34.0,2706.0,538.0,58.0,212.0,214.0,3089.0,582.0,57.0,3546.0,182.0,3471.0,257.0,Sep,Q2,2021.0,both
880,510,19_4,Kumurambheem Asifabad,9/1/2021,527.0,121.0,4.0,4.0,497.0,39.0,26.0,14.0,80.0,587.0,60.0,9.0,629.0,27.0,550.0,106.0,Sep,Q2,2021.0,both
881,558,21_5,Mahabubabad,9/1/2021,1165.0,293.0,0.0,10.0,1067.0,109.0,39.0,72.0,181.0,1282.0,142.0,44.0,1416.0,52.0,1254.0,214.0,Sep,Q2,2021.0,both
882,606,14_1,Mahabubnagar,9/1/2021,1565.0,330.0,25.0,13.0,1368.0,280.0,34.0,55.0,196.0,1590.0,295.0,48.0,1848.0,85.0,1722.0,211.0,Sep,Q2,2021.0,both
883,654,19_3,Mancherial,9/1/2021,1534.0,240.0,19.0,10.0,1353.0,221.0,30.0,32.0,167.0,1526.0,230.0,47.0,1698.0,105.0,1608.0,195.0,Sep,Q2,2021.0,both
884,702,17_1,Medak,9/1/2021,1260.0,400.0,5.0,41.0,1103.0,200.0,38.0,199.0,166.0,1454.0,220.0,32.0,1639.0,67.0,1508.0,198.0,Sep,Q2,2021.0,both
885,750,15_2,Medchal_Malkajgiri,9/1/2021,14553.0,2016.0,422.0,196.0,11230.0,4738.0,4.0,41.0,1174.0,12284.0,4263.0,640.0,15396.0,1791.0,16099.0,1088.0,Sep,Q2,2021.0,both
886,799,14_3,Nagarkurnool,9/1/2021,1208.0,425.0,5.0,4.0,1068.0,162.0,15.0,219.0,178.0,1453.0,161.0,28.0,1599.0,43.0,1455.0,187.0,Sep,Q2,2021.0,both
887,847,23_1,Nalgonda,9/1/2021,2621.0,578.0,29.0,261.0,2295.0,419.0,266.0,235.0,274.0,2760.0,675.0,54.0,3317.0,172.0,2960.0,529.0,Sep,Q2,2021.0,both
888,896,19_2,Nirmal,9/1/2021,1163.0,223.0,42.0,24.0,1111.0,122.0,12.0,120.0,87.0,1304.0,136.0,12.0,1411.0,41.0,1363.0,89.0,Sep,Q2,2021.0,both
889,944,18_1,Nizamabad,9/1/2021,3123.0,485.0,105.0,43.0,2841.0,459.0,29.0,160.0,267.0,3221.0,486.0,49.0,3617.0,139.0,3480.0,276.0,Sep,Q2,2021.0,both
890,992,20_4,Peddapalli,9/1/2021,1267.0,265.0,12.0,9.0,1117.0,175.0,23.0,100.0,138.0,1317.0,193.0,43.0,1480.0,73.0,1396.0,157.0,Sep,Q2,2021.0,both
891,1040,20_3,Rajanna Sircilla,9/1/2021,991.0,157.0,54.0,5.0,933.0,127.0,6.0,69.0,72.0,1070.0,124.0,13.0,1157.0,50.0,1133.0,74.0,Sep,Q2,2021.0,both
892,1088,15_1,Rangareddy,9/1/2021,13649.0,1937.0,314.0,149.0,9707.0,5348.0,4.0,46.0,943.0,10558.0,4827.0,658.0,14230.0,1819.0,15171.0,878.0,Sep,Q2,2021.0,both
893,1136,17_2,Sangareddy,9/1/2021,3566.0,609.0,106.0,203.0,2798.0,1058.0,163.0,91.0,374.0,3209.0,1116.0,159.0,4081.0,403.0,3987.0,497.0,Sep,Q2,2021.0,both
894,1184,17_3,Siddipet,9/1/2021,1941.0,442.0,34.0,32.0,1760.0,264.0,34.0,251.0,140.0,2135.0,289.0,25.0,2321.0,128.0,2277.0,172.0,Sep,Q2,2021.0,both
895,1232,23_2,Suryapet,9/1/2021,2012.0,608.0,16.0,18.0,1824.0,234.0,33.0,265.0,298.0,2303.0,255.0,96.0,2568.0,86.0,2333.0,321.0,Sep,Q2,2021.0,both
896,1280,15_3,Vikarabad,9/1/2021,2385.0,466.0,45.0,32.0,2064.0,485.0,91.0,143.0,145.0,2327.0,528.0,73.0,2780.0,148.0,2711.0,217.0,Sep,Q2,2021.0,both
897,1328,14_4,Wanaparthy,9/1/2021,836.0,196.0,7.0,6.0,763.0,89.0,23.0,79.0,91.0,926.0,108.0,11.0,1005.0,40.0,932.0,113.0,Sep,Q2,2021.0,both
898,1376,21_2,Warangal,9/1/2021,1909.0,280.0,23.0,14.0,1715.0,240.0,14.0,85.0,172.0,1940.0,246.0,40.0,2139.0,87.0,2044.0,182.0,Sep,Q2,2021.0,both
899,1424,23_3,Yadadri Bhuvanagiri,9/1/2021,1575.0,401.0,12.0,99.0,1290.0,323.0,93.0,176.0,205.0,1658.0,378.0,51.0,1998.0,89.0,1803.0,284.0,Sep,Q2,2021.0,both
900,30,19_1,Adilabad,10/1/2021,1958.0,324.0,34.0,0.0,1826.0,201.0,16.0,95.0,178.0,2093.0,197.0,26.0,2276.0,40.0,2122.0,194.0,Oct,Q3,2021.0,both
901,78,22_2,Bhadradri Kothagudem,10/1/2021,3282.0,646.0,0.0,4.0,2922.0,412.0,66.0,247.0,285.0,3408.0,452.0,72.0,3773.0,159.0,3589.0,343.0,Oct,Q3,2021.0,both
902,127,16_1,Hyderabad,10/1/2021,26093.0,1690.0,792.0,763.0,22499.0,5237.0,656.0,0.0,946.0,23314.0,5336.0,688.0,26560.0,2778.0,27809.0,1529.0,Oct,Q3,2021.0,both
903,175,20_2,Jagtial,10/1/2021,2998.0,372.0,42.0,10.0,2813.0,246.0,18.0,234.0,111.0,3156.0,244.0,22.0,3276.0,146.0,3303.0,119.0,Oct,Q3,2021.0,both
904,223,21_3,Jangoan,10/1/2021,1435.0,380.0,8.0,12.0,1294.0,164.0,9.0,248.0,120.0,1654.0,153.0,28.0,1784.0,51.0,1706.0,129.0,Oct,Q3,2021.0,both
905,271,21_7,Jayashankar Bhupalpally,10/1/2021,1393.0,298.0,8.0,6.0,1257.0,167.0,15.0,190.0,76.0,1510.0,165.0,30.0,1616.0,89.0,1622.0,83.0,Oct,Q3,2021.0,both
906,319,14_2,Jogulamba Gadwal,10/1/2021,1722.0,250.0,2.0,2.0,1657.0,79.0,8.0,120.0,112.0,1885.0,73.0,18.0,1893.0,83.0,1856.0,120.0,Oct,Q3,2021.0,both
907,367,18_2,Kamareddy,10/1/2021,3131.0,453.0,18.0,6.0,2865.0,331.0,26.0,170.0,216.0,3227.0,314.0,67.0,3493.0,115.0,3378.0,230.0,Oct,Q3,2021.0,both
908,415,20_1,Karimnagar,10/1/2021,3446.0,490.0,72.0,5.0,3053.0,549.0,31.0,178.0,202.0,3410.0,509.0,94.0,3751.0,262.0,3789.0,224.0,Oct,Q3,2021.0,both
909,463,22_1,Khammam,10/1/2021,5370.0,937.0,12.0,32.0,4863.0,634.0,97.0,420.0,337.0,5571.0,699.0,81.0,6106.0,245.0,5933.0,418.0,Oct,Q3,2021.0,both
910,511,19_4,Kumurambheem Asifabad,10/1/2021,1180.0,271.0,4.0,0.0,1141.0,53.0,37.0,20.0,204.0,1365.0,76.0,14.0,1416.0,39.0,1216.0,239.0,Oct,Q3,2021.0,both
911,559,21_5,Mahabubabad,10/1/2021,1810.0,475.0,6.0,8.0,1681.0,161.0,34.0,114.0,309.0,2068.0,169.0,62.0,2246.0,53.0,1962.0,337.0,Oct,Q3,2021.0,both
912,607,14_1,Mahabubnagar,10/1/2021,3056.0,537.0,22.0,4.0,2749.0,395.0,40.0,191.0,244.0,3173.0,406.0,40.0,3485.0,134.0,3347.0,272.0,Oct,Q3,2021.0,both
913,655,19_3,Mancherial,10/1/2021,1959.0,408.0,26.0,6.0,1720.0,288.0,33.0,80.0,278.0,2050.0,293.0,56.0,2266.0,133.0,2092.0,307.0,Oct,Q3,2021.0,both
914,703,17_1,Medak,10/1/2021,1759.0,524.0,15.0,52.0,1510.0,300.0,38.0,281.0,221.0,1999.0,306.0,45.0,2254.0,96.0,2115.0,235.0,Oct,Q3,2021.0,both
915,751,15_2,Medchal_Malkajgiri,10/1/2021,23462.0,2559.0,586.0,180.0,18868.0,6321.0,8.0,92.0,1498.0,20272.0,5753.0,728.0,24407.0,2380.0,25368.0,1419.0,Oct,Q3,2021.0,both
916,800,14_3,Nagarkurnool,10/1/2021,1976.0,687.0,8.0,2.0,1778.0,244.0,24.0,309.0,318.0,2390.0,253.0,30.0,2581.0,92.0,2346.0,327.0,Oct,Q3,2021.0,both
917,848,23_1,Nalgonda,10/1/2021,5198.0,1090.0,26.0,262.0,4686.0,617.0,283.0,575.0,415.0,5649.0,848.0,79.0,6398.0,178.0,5882.0,694.0,Oct,Q3,2021.0,both
918,897,19_2,Nirmal,10/1/2021,2222.0,438.0,36.0,6.0,2019.0,268.0,31.0,247.0,137.0,2394.0,265.0,43.0,2644.0,58.0,2545.0,157.0,Oct,Q3,2021.0,both
919,945,18_1,Nizamabad,10/1/2021,6026.0,801.0,136.0,17.0,5431.0,828.0,55.0,347.0,319.0,6080.0,791.0,109.0,6775.0,205.0,6610.0,370.0,Oct,Q3,2021.0,both
920,993,20_4,Peddapalli,10/1/2021,1841.0,289.0,16.0,4.0,1628.0,257.0,16.0,105.0,144.0,1847.0,248.0,55.0,2033.0,117.0,2005.0,145.0,Oct,Q3,2021.0,both
921,1041,20_3,Rajanna Sircilla,10/1/2021,1688.0,249.0,30.0,7.0,1536.0,195.0,10.0,73.0,160.0,1767.0,179.0,28.0,1908.0,66.0,1804.0,170.0,Oct,Q3,2021.0,both
922,1089,15_1,Rangareddy,10/1/2021,20888.0,2089.0,532.0,183.0,15849.0,6743.0,4.0,100.0,996.0,16817.0,6113.0,752.0,21204.0,2488.0,22784.0,908.0,Oct,Q3,2021.0,both
923,1137,17_2,Sangareddy,10/1/2021,5723.0,891.0,122.0,257.0,4602.0,1508.0,218.0,267.0,398.0,5246.0,1576.0,171.0,6498.0,495.0,6408.0,585.0,Oct,Q3,2021.0,both
924,1185,17_3,Siddipet,10/1/2021,2690.0,620.0,40.0,46.0,2376.0,392.0,40.0,375.0,213.0,2951.0,384.0,61.0,3245.0,151.0,3159.0,237.0,Oct,Q3,2021.0,both
925,1233,23_2,Suryapet,10/1/2021,3511.0,1036.0,6.0,24.0,3254.0,297.0,25.0,562.0,439.0,4220.0,284.0,73.0,4454.0,123.0,4119.0,458.0,Oct,Q3,2021.0,both
926,1281,15_3,Vikarabad,10/1/2021,3854.0,822.0,43.0,22.0,3347.0,673.0,92.0,340.0,289.0,3958.0,693.0,90.0,4509.0,232.0,4395.0,346.0,Oct,Q3,2021.0,both
927,1329,14_4,Wanaparthy,10/1/2021,1894.0,324.0,24.0,2.0,1770.0,176.0,36.0,121.0,141.0,2026.0,195.0,23.0,2174.0,70.0,2077.0,167.0,Oct,Q3,2021.0,both
928,1377,21_2,Warangal,10/1/2021,3157.0,434.0,43.0,14.0,2892.0,342.0,42.0,155.0,217.0,3244.0,345.0,59.0,3493.0,155.0,3403.0,245.0,Oct,Q3,2021.0,both
929,1425,23_3,Yadadri Bhuvanagiri,10/1/2021,2579.0,590.0,8.0,92.0,2221.0,374.0,92.0,333.0,249.0,2801.0,423.0,45.0,3153.0,116.0,2939.0,330.0,Oct,Q3,2021.0,both
930,31,19_1,Adilabad,11/1/2021,1687.0,154.0,4.0,0.0,1509.0,209.0,22.0,15.0,90.0,1614.0,204.0,27.0,1816.0,29.0,1733.0,112.0,Nov,Q3,2021.0,both
931,79,22_2,Bhadradri Kothagudem,11/1/2021,2245.0,417.0,8.0,2.0,1999.0,285.0,53.0,89.0,246.0,2300.0,319.0,53.0,2558.0,114.0,2378.0,294.0,Nov,Q3,2021.0,both
932,128,16_1,Hyderabad,11/1/2021,23949.0,1676.0,804.0,807.0,21341.0,4419.0,625.0,2.0,849.0,22059.0,4487.0,690.0,24662.0,2574.0,25827.0,1409.0,Nov,Q3,2021.0,both
933,176,20_2,Jagtial,11/1/2021,2107.0,143.0,25.0,6.0,1970.0,174.0,11.0,51.0,75.0,2086.0,175.0,20.0,2193.0,88.0,2197.0,84.0,Nov,Q3,2021.0,both
934,224,21_3,Jangoan,11/1/2021,1333.0,163.0,8.0,14.0,1223.0,125.0,20.0,82.0,68.0,1371.0,127.0,20.0,1465.0,53.0,1430.0,88.0,Nov,Q3,2021.0,both
935,272,21_7,Jayashankar Bhupalpally,11/1/2021,1493.0,208.0,2.0,2.0,1353.0,162.0,18.0,115.0,57.0,1513.0,168.0,24.0,1623.0,82.0,1636.0,69.0,Nov,Q3,2021.0,both
936,320,14_2,Jogulamba Gadwal,11/1/2021,1164.0,138.0,6.0,0.0,1093.0,82.0,5.0,67.0,61.0,1216.0,80.0,12.0,1242.0,66.0,1244.0,64.0,Nov,Q3,2021.0,both
937,368,18_2,Kamareddy,11/1/2021,2106.0,218.0,10.0,3.0,1973.0,168.0,13.0,88.0,95.0,2133.0,167.0,37.0,2265.0,72.0,2235.0,102.0,Nov,Q3,2021.0,both
938,416,20_1,Karimnagar,11/1/2021,3100.0,249.0,24.0,8.0,2732.0,449.0,32.0,62.0,106.0,2885.0,429.0,67.0,3193.0,188.0,3250.0,131.0,Nov,Q3,2021.0,both
939,464,22_1,Khammam,11/1/2021,3647.0,471.0,6.0,26.0,3247.0,525.0,76.0,120.0,182.0,3520.0,539.0,91.0,3981.0,169.0,3902.0,248.0,Nov,Q3,2021.0,both
940,512,19_4,Kumurambheem Asifabad,11/1/2021,1009.0,124.0,4.0,2.0,964.0,50.0,21.0,8.0,96.0,1065.0,66.0,8.0,1117.0,22.0,1024.0,115.0,Nov,Q3,2021.0,both
941,560,21_5,Mahabubabad,11/1/2021,1685.0,259.0,0.0,2.0,1564.0,127.0,20.0,49.0,186.0,1754.0,144.0,48.0,1874.0,72.0,1742.0,204.0,Nov,Q3,2021.0,both
942,608,14_1,Mahabubnagar,11/1/2021,2681.0,311.0,32.0,0.0,2467.0,293.0,36.0,66.0,162.0,2672.0,289.0,63.0,2902.0,122.0,2840.0,184.0,Nov,Q3,2021.0,both
943,656,19_3,Mancherial,11/1/2021,2020.0,158.0,16.0,6.0,1816.0,242.0,22.0,12.0,108.0,1918.0,248.0,34.0,2092.0,108.0,2074.0,126.0,Nov,Q3,2021.0,both
944,704,17_1,Medak,11/1/2021,1668.0,239.0,22.0,29.0,1541.0,177.0,26.0,74.0,140.0,1748.0,186.0,24.0,1876.0,82.0,1795.0,163.0,Nov,Q3,2021.0,both
945,752,15_2,Medchal_Malkajgiri,11/1/2021,20585.0,1998.0,634.0,214.0,17172.0,5132.0,4.0,35.0,1088.0,18109.0,4613.0,688.0,21270.0,2161.0,22423.0,1008.0,Nov,Q3,2021.0,both
946,801,14_3,Nagarkurnool,11/1/2021,1629.0,305.0,18.0,2.0,1517.0,147.0,13.0,108.0,169.0,1774.0,154.0,26.0,1875.0,79.0,1783.0,171.0,Nov,Q3,2021.0,both
947,849,23_1,Nalgonda,11/1/2021,3966.0,640.0,34.0,355.0,3611.0,469.0,367.0,290.0,258.0,4128.0,804.0,63.0,4818.0,177.0,4376.0,619.0,Nov,Q3,2021.0,both
948,898,19_2,Nirmal,11/1/2021,1863.0,167.0,14.0,0.0,1726.0,161.0,25.0,59.0,73.0,1852.0,178.0,14.0,1991.0,53.0,1954.0,90.0,Nov,Q3,2021.0,both
949,946,18_1,Nizamabad,11/1/2021,4395.0,466.0,131.0,12.0,3993.0,594.0,46.0,149.0,222.0,4345.0,595.0,64.0,4842.0,162.0,4745.0,259.0,Nov,Q3,2021.0,both
950,994,20_4,Peddapalli,11/1/2021,1772.0,208.0,16.0,0.0,1571.0,239.0,9.0,47.0,130.0,1708.0,247.0,41.0,1895.0,101.0,1863.0,133.0,Nov,Q3,2021.0,both
951,1042,20_3,Rajanna Sircilla,11/1/2021,1147.0,137.0,44.0,4.0,1062.0,130.0,2.0,40.0,98.0,1192.0,126.0,14.0,1260.0,72.0,1232.0,100.0,Nov,Q3,2021.0,both
952,1090,15_1,Rangareddy,11/1/2021,18753.0,1858.0,519.0,115.0,14607.0,5681.0,10.0,48.0,899.0,15398.0,5131.0,706.0,19058.0,2187.0,20417.0,828.0,Nov,Q3,2021.0,both
953,1138,17_2,Sangareddy,11/1/2021,5054.0,646.0,114.0,237.0,4207.0,1213.0,203.0,113.0,315.0,4590.0,1270.0,189.0,5570.0,481.0,5569.0,482.0,Nov,Q3,2021.0,both
954,1186,17_3,Siddipet,11/1/2021,2407.0,290.0,30.0,79.0,2172.0,320.0,55.0,141.0,118.0,2428.0,326.0,52.0,2685.0,121.0,2638.0,168.0,Nov,Q3,2021.0,both
955,1234,23_2,Suryapet,11/1/2021,2332.0,505.0,18.0,14.0,2153.0,240.0,21.0,166.0,289.0,2562.0,245.0,58.0,2790.0,79.0,2566.0,303.0,Nov,Q3,2021.0,both
956,1282,15_3,Vikarabad,11/1/2021,3620.0,473.0,33.0,23.0,3223.0,504.0,85.0,173.0,164.0,3542.0,528.0,79.0,4010.0,139.0,3923.0,226.0,Nov,Q3,2021.0,both
957,1330,14_4,Wanaparthy,11/1/2021,1354.0,169.0,16.0,2.0,1286.0,107.0,31.0,52.0,65.0,1388.0,134.0,19.0,1487.0,54.0,1445.0,96.0,Nov,Q3,2021.0,both
958,1378,21_2,Warangal,11/1/2021,2613.0,282.0,18.0,16.0,2377.0,295.0,30.0,83.0,144.0,2579.0,305.0,44.0,2798.0,131.0,2757.0,172.0,Nov,Q3,2021.0,both
959,1426,23_3,Yadadri Bhuvanagiri,11/1/2021,1993.0,323.0,24.0,102.0,1806.0,237.0,110.0,120.0,169.0,2087.0,311.0,44.0,2341.0,101.0,2177.0,265.0,Nov,Q3,2021.0,both
960,32,19_1,Adilabad,12/1/2021,1202.0,184.0,34.0,2.0,1068.0,180.0,37.0,25.0,112.0,1196.0,215.0,11.0,1387.0,35.0,1279.0,143.0,Dec,Q3,2021.0,both
961,80,22_2,Bhadradri Kothagudem,12/1/2021,1818.0,421.0,1.0,8.0,1398.0,479.0,43.0,109.0,219.0,1685.0,474.0,87.0,2132.0,116.0,1988.0,260.0,Dec,Q3,2021.0,both
962,129,16_1,Hyderabad,12/1/2021,20590.0,2091.0,724.0,702.0,16892.0,5385.0,474.0,0.0,1356.0,17952.0,5340.0,811.0,21569.0,2538.0,22334.0,1773.0,Dec,Q3,2021.0,both
963,177,20_2,Jagtial,12/1/2021,1875.0,156.0,42.0,12.0,1707.0,224.0,26.0,67.0,61.0,1829.0,238.0,18.0,1997.0,88.0,2002.0,83.0,Dec,Q3,2021.0,both
964,225,21_3,Jangoan,12/1/2021,1097.0,193.0,8.0,12.0,969.0,165.0,7.0,84.0,85.0,1133.0,147.0,30.0,1246.0,64.0,1224.0,86.0,Dec,Q3,2021.0,both
965,273,21_7,Jayashankar Bhupalpally,12/1/2021,1082.0,239.0,3.0,0.0,891.0,220.0,16.0,124.0,73.0,1078.0,204.0,42.0,1247.0,77.0,1237.0,87.0,Dec,Q3,2021.0,both
966,321,14_2,Jogulamba Gadwal,12/1/2021,690.0,163.0,2.0,0.0,625.0,84.0,7.0,67.0,72.0,758.0,80.0,17.0,826.0,29.0,780.0,75.0,Dec,Q3,2021.0,both
967,369,18_2,Kamareddy,12/1/2021,2093.0,173.0,12.0,4.0,1849.0,265.0,12.0,54.0,102.0,1990.0,271.0,21.0,2210.0,72.0,2174.0,108.0,Dec,Q3,2021.0,both
968,417,20_1,Karimnagar,12/1/2021,2446.0,310.0,65.0,14.0,1996.0,586.0,29.0,71.0,153.0,2189.0,586.0,60.0,2626.0,209.0,2670.0,165.0,Dec,Q3,2021.0,both
969,465,22_1,Khammam,12/1/2021,2842.0,518.0,14.0,35.0,2281.0,714.0,60.0,133.0,221.0,2604.0,721.0,84.0,3209.0,200.0,3150.0,259.0,Dec,Q3,2021.0,both
970,513,19_4,Kumurambheem Asifabad,12/1/2021,807.0,121.0,0.0,0.0,726.0,77.0,22.0,4.0,99.0,821.0,93.0,14.0,896.0,32.0,811.0,117.0,Dec,Q3,2021.0,both
971,561,21_5,Mahabubabad,12/1/2021,1181.0,219.0,0.0,5.0,1056.0,146.0,11.0,40.0,152.0,1223.0,149.0,33.0,1332.0,73.0,1243.0,162.0,Dec,Q3,2021.0,both
972,609,14_1,Mahabubnagar,12/1/2021,1970.0,443.0,34.0,1.0,1629.0,424.0,45.0,113.0,237.0,1969.0,419.0,60.0,2315.0,133.0,2174.0,274.0,Dec,Q3,2021.0,both
973,657,19_3,Mancherial,12/1/2021,1594.0,237.0,21.0,6.0,1361.0,275.0,42.0,24.0,156.0,1519.0,308.0,31.0,1747.0,111.0,1667.0,191.0,Dec,Q3,2021.0,both
974,705,17_1,Medak,12/1/2021,1591.0,284.0,13.0,44.0,1379.0,242.0,45.0,116.0,150.0,1632.0,267.0,33.0,1842.0,90.0,1746.0,186.0,Dec,Q3,2021.0,both
975,753,15_2,Medchal_Malkajgiri,12/1/2021,18439.0,2346.0,611.0,265.0,13368.0,7001.0,2.0,35.0,1255.0,14466.0,6389.0,804.0,19406.0,2255.0,20471.0,1190.0,Dec,Q3,2021.0,both
976,802,14_3,Nagarkurnool,12/1/2021,1390.0,433.0,13.0,2.0,1208.0,221.0,14.0,174.0,221.0,1592.0,218.0,28.0,1769.0,69.0,1622.0,216.0,Dec,Q3,2021.0,both
977,850,23_1,Nalgonda,12/1/2021,3067.0,597.0,53.0,177.0,2602.0,605.0,193.0,192.0,302.0,3066.0,729.0,97.0,3718.0,176.0,3411.0,483.0,Dec,Q3,2021.0,both
